unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
CSSI;2022,0;12,0;UNIDADE URGENCIA/EMERGENCIA;403,0;403,0
CSSI;2023,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CSSI;2023,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186,0;186,0
CSSI;2023,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186,0;186,0
CSSI;2023,0;1,0;UNIDADE URGENCIA/EMERGENCIA;403,0;403,0
CSSI;2023,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;420,0;420,0
CSSI;2023,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;168,0;168,0
CSSI;2023,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;168,0;168,0
CSSI;2023,0;2,0;UNIDADE URGENCIA/EMERGENCIA;364,0;364,0
CSSI;2023,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;464,0;464,0
CSSI;2023,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;174,0;174,0
CSSI;2023,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;174,0;174,0
CSSI;2023,0;3,0;UNIDADE URGENCIA/EMERGENCIA;378,0;378,0
CSSI;2023,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;480,0;480,0
CSSI;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180,0;180,0
CSSI;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180,0;180,0
CSSI;2023,0;4,0;UNIDADE URGENCIA/EMERGENCIA;390,0;390,0
CSSI;2023,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;505,0;505,0
CSSI;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186,0;186,0
CSSI;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186,0;186,0
CSSI;2023,0;5,0;UNIDADE URGENCIA/EMERGENCIA;403,0;403,0
CSSI;2023,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;580,0;580,0
CSSI;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;180,0;180,0
CSSI;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;180,0;180,0
CSSI;2023,0;6,0;UNIDADE URGENCIA/EMERGENCIA;390,0;390,0
CSSI;2023,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;651,0;651,0
CSSI;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186,0;186,0
CSSI;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186,0;186,0
CSSI;2023,0;7,0;UNIDADE URGENCIA/EMERGENCIA;403,0;403,0
CSSI;2023,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;651,0;651,0
CSSI;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;186,0;186,0
CSSI;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;186,0;186,0
CSSI;2023,0;8,0;UNIDADE URGENCIA/EMERGENCIA;403,0;403,0
CSSI;2023,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;525,0;525,0
CSSI;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;150,0;150,0
CSSI;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;150,0;150,0
CSSI;2023,0;9,0;UNIDADE URGENCIA/EMERGENCIA;325,0;325,0
CSSI;2023,0;11,0;CLINICA MEDICA ALA A;48,0;48,0
CSSI;2023,0;11,0;CLÍNICA MÉDICA ALA B;8,0;8,0
CSSI;2023,0;11,0;CLÍNICA MÉDICA ALA C;104,0;104,0
CSSI;2023,0;11,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;48,0;48,0
CSSI;2023,0;11,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;4,0;0,0
CSSI;2023,0;11,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;176,0;176,0
CSSI;2023,0;12,0;CLINICA MEDICA ALA A;186,0;186,0
CSSI;2023,0;12,0;CLÍNICA MÉDICA ALA B;12,0;12,0
CSSI;2023,0;12,0;CLÍNICA MÉDICA ALA C;400,0;400,0
CSSI;2023,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2023,0;12,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;18,0;0,0
CSSI;2023,0;12,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682,0;682,0
CSSI;2024,0;1,0;CLINICA MEDICA ALA A;186,0;186,0
CSSI;2024,0;1,0;CLÍNICA MÉDICA ALA B;6,0;6,0
CSSI;2024,0;1,0;CLÍNICA MÉDICA ALA C;403,0;403,0
CSSI;2024,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;183,0;183,0
CSSI;2024,0;1,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;5,0;0,0
CSSI;2024,0;1,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682,0;682,0
CSSI;2024,0;2,0;CLINICA MEDICA ALA A;174,0;174,0
CSSI;2024,0;2,0;CLÍNICA MÉDICA ALA B;29,0;29,0
CSSI;2024,0;2,0;CLÍNICA MÉDICA ALA C;377,0;377,0
CSSI;2024,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;174,0;174,0
CSSI;2024,0;2,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;22,0;0,0
CSSI;2024,0;2,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;638,0;638,0
CSSI;2024,0;3,0;CLINICA MEDICA ALA A;186,0;186,0
CSSI;2024,0;3,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2024,0;3,0;CLÍNICA MÉDICA ALA C;401,0;401,0
CSSI;2024,0;3,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2024,0;3,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;18,0;0,0
CSSI;2024,0;3,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682,0;682,0
CSSI;2024,0;4,0;CLINICA MEDICA ALA A;180,0;180,0
CSSI;2024,0;4,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2024,0;4,0;CLÍNICA MÉDICA ALA C;390,0;390,0
CSSI;2024,0;4,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180,0;180,0
CSSI;2024,0;4,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;10,0;0,0
CSSI;2024,0;4,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;660,0;660,0
CSSI;2024,0;5,0;CLINICA MEDICA ALA A;186,0;186,0
CSSI;2024,0;5,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2024,0;5,0;CLÍNICA MÉDICA ALA C;403,0;403,0
CSSI;2024,0;5,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;144,0;144,0
CSSI;2024,0;5,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2024,0;5,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2,0;0,0
CSSI;2024,0;5,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;682,0;682,0
CSSI;2024,0;6,0;CLINICA MEDICA ALA A;120,0;120,0
CSSI;2024,0;6,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2024,0;6,0;CLÍNICA MÉDICA ALA C;390,0;390,0
CSSI;2024,0;6,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180,0;180,0
CSSI;2024,0;6,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180,0;180,0
CSSI;2024,0;6,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;7,0;0,0
CSSI;2024,0;6,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;679,0;679,0
CSSI;2024,0;7,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2024,0;7,0;CLÍNICA MÉDICA ALA C;426,0;426,0
CSSI;2024,0;7,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2024,0;7,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2024,0;7,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;23,0;0,0
CSSI;2024,0;7,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713,0;713,0
CSSI;2024,0;8,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2024,0;8,0;CLÍNICA MÉDICA ALA C;434,0;434,0
CSSI;2024,0;8,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2024,0;8,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2024,0;8,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;22,0;0,0
CSSI;2024,0;8,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713,0;713,0
CSSI;2024,0;9,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2024,0;9,0;CLÍNICA MÉDICA ALA C;420,0;420,0
CSSI;2024,0;9,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180,0;180,0
CSSI;2024,0;9,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180,0;180,0
CSSI;2024,0;9,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1,0;0,0
CSSI;2024,0;9,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;690,0;690,0
CSSI;2024,0;10,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2024,0;10,0;CLÍNICA MÉDICA ALA C;434,0;434,0
CSSI;2024,0;10,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2024,0;10,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2024,0;10,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713,0;713,0
CSSI;2024,0;11,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2024,0;11,0;CLÍNICA MÉDICA ALA C;420,0;420,0
CSSI;2024,0;11,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180,0;180,0
CSSI;2024,0;11,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;180,0;180,0
CSSI;2024,0;11,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1,0;0,0
CSSI;2024,0;11,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;690,0;690,0
CSSI;2024,0;12,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2024,0;12,0;CLÍNICA MÉDICA ALA C;434,0;434,0
CSSI;2024,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2024,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2024,0;12,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1,0;0,0
CSSI;2024,0;12,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713,0;713,0
CSSI;2025,0;1,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2025,0;1,0;CLÍNICA MÉDICA ALA C;434,0;434,0
CSSI;2025,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2025,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2025,0;1,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;18,0;0,0
CSSI;2025,0;1,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;713,0;713,0
CSSI;2025,0;2,0;CLÍNICA MÉDICA ALA B;28,0;28,0
CSSI;2025,0;2,0;CLÍNICA MÉDICA ALA C;392,0;392,0
CSSI;2025,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;168,0;168,0
CSSI;2025,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;168,0;168,0
CSSI;2025,0;2,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;41,0;0,0
CSSI;2025,0;2,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;644,0;644,0
CSSI;2025,0;3,0;CLÍNICA MÉDICA ALA B;6,0;6,0
CSSI;2025,0;3,0;CLÍNICA MÉDICA ALA C;409,0;409,0
CSSI;2025,0;3,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;236,0;236,0
CSSI;2025,0;3,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;36,0;36,0
CSSI;2025,0;3,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;38,0;0,0
CSSI;2025,0;3,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;763,0;763,0
CSSI;2025,0;4,0;CLÍNICA MÉDICA ALA B;16,0;16,0
CSSI;2025,0;4,0;CLÍNICA MÉDICA ALA C;390,0;390,0
CSSI;2025,0;4,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;120,0;120,0
CSSI;2025,0;4,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;128,0;128,0
CSSI;2025,0;4,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;8,0;0,0
CSSI;2025,0;4,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750,0;750,0
CSSI;2025,0;5,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2025,0;5,0;CLÍNICA MÉDICA ALA C;403,0;403,0
CSSI;2025,0;5,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;248,0;248,0
CSSI;2025,0;5,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2,0;0,0
CSSI;2025,0;5,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775,0;775,0
CSSI;2025,0;6,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2025,0;6,0;CLÍNICA MÉDICA ALA C;315,0;315,0
CSSI;2025,0;6,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;150,0;150,0
CSSI;2025,0;6,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;194,0;194,0
CSSI;2025,0;6,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;21,0;0,0
CSSI;2025,0;6,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750,0;750,0
CSSI;2025,0;7,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2025,0;7,0;CLÍNICA MÉDICA ALA C;310,0;310,0
CSSI;2025,0;7,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2025,0;7,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;186,0;186,0
CSSI;2025,0;7,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;66,0;0,0
CSSI;2025,0;7,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775,0;775,0
CSSI;2025,0;8,0;CLINICA MEDICA ALA A;90,0;90,0
CSSI;2025,0;8,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2025,0;8,0;CLÍNICA MÉDICA ALA C;122,0;122,0
CSSI;2025,0;8,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;18,0;18,0
CSSI;2025,0;8,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;214,0;214,0
CSSI;2025,0;8,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;100,0;0,0
CSSI;2025,0;8,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775,0;775,0
CSSI;2025,0;9,0;CLINICA MEDICA ALA A;156,0;156,0
CSSI;2025,0;9,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2025,0;9,0;CLÍNICA MÉDICA ALA C;223,0;223,0
CSSI;2025,0;9,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;96,0;96,0
CSSI;2025,0;9,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;210,0;210,0
CSSI;2025,0;9,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;122,0;0,0
CSSI;2025,0;9,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750,0;750,0
CSSI;2025,0;10,0;CLINICA MEDICA ALA A;93,0;93,0
CSSI;2025,0;10,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2025,0;10,0;CLÍNICA MÉDICA ALA C;310,0;310,0
CSSI;2025,0;10,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2025,0;10,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;217,0;217,0
CSSI;2025,0;10,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;112,0;0,0
CSSI;2025,0;10,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775,0;775,0
CSSI;2025,0;11,0;CLINICA MEDICA ALA A;90,0;90,0
CSSI;2025,0;11,0;CLÍNICA MÉDICA ALA B;30,0;30,0
CSSI;2025,0;11,0;CLÍNICA MÉDICA ALA C;300,0;300,0
CSSI;2025,0;11,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;180,0;180,0
CSSI;2025,0;11,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;210,0;210,0
CSSI;2025,0;11,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;81,0;0,0
CSSI;2025,0;11,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;750,0;750,0
CSSI;2025,0;12,0;CLINICA MEDICA ALA A;93,0;93,0
CSSI;2025,0;12,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2025,0;12,0;CLÍNICA MÉDICA ALA C;310,0;310,0
CSSI;2025,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2025,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;217,0;217,0
CSSI;2025,0;12,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;12,0;0,0
CSSI;2025,0;12,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775,0;775,0
CSSI;2026,0;1,0;CLINICA MEDICA ALA A;93,0;93,0
CSSI;2026,0;1,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2026,0;1,0;CLÍNICA MÉDICA ALA C;310,0;310,0
CSSI;2026,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2026,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;217,0;217,0
CSSI;2026,0;1,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;37,0;0,0
CSSI;2026,0;1,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;775,0;775,0
CSSI;2026,0;2,0;CLINICA MEDICA ALA A;84,0;84,0
CSSI;2026,0;2,0;CLÍNICA MÉDICA ALA B;28,0;28,0
CSSI;2026,0;2,0;CLÍNICA MÉDICA ALA C;280,0;280,0
CSSI;2026,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;168,0;168,0
CSSI;2026,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;196,0;196,0
CSSI;2026,0;2,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;32,0;0,0
CSSI;2026,0;2,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;698,0;698,0
CSSI;2026,0;3,0;CLINICA MEDICA ALA A;93,0;93,0
CSSI;2026,0;3,0;CLÍNICA MÉDICA ALA B;31,0;31,0
CSSI;2026,0;3,0;CLÍNICA MÉDICA ALA C;310,0;310,0
CSSI;2026,0;3,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;186,0;186,0
CSSI;2026,0;3,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;217,0;217,0
CSSI;2026,0;3,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;46,0;0,0
CSSI;2026,0;3,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;744,0;744,0
HAC;2019,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1076,0;1076,0
HAC;2019,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1394,0;1394,0
HAC;2019,0;1,0;UNIDADE URGENCIA/EMERGENCIA;427,0;427,0
HAC;2019,0;1,0;UTI;248,0;248,0
HAC;2019,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;980,0;980,0
HAC;2019,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1260,0;1260,0
HAC;2019,0;2,0;UNIDADE URGENCIA/EMERGENCIA;388,0;388,0
HAC;2019,0;2,0;UTI;224,0;224,0
HAC;2019,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1084,0;1084,0
HAC;2019,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1395,0;1395,0
HAC;2019,0;3,0;UNIDADE URGENCIA/EMERGENCIA;434,0;434,0
HAC;2019,0;3,0;UTI;248,0;248,0
HAC;2019,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1049,0;1049,0
HAC;2019,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1347,0;1347,0
HAC;2019,0;4,0;UNIDADE URGENCIA/EMERGENCIA;420,0;420,0
HAC;2019,0;4,0;UTI;240,0;240,0
HAC;2019,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1395,0;1395,0
HAC;2019,0;5,0;UNIDADE URGENCIA/EMERGENCIA;421,0;421,0
HAC;2019,0;5,0;UTI;248,0;248,0
HAC;2019,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1050,0;1050,0
HAC;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1350,0;1350,0
HAC;2019,0;6,0;UNIDADE URGENCIA/EMERGENCIA;406,0;406,0
HAC;2019,0;6,0;UTI;240,0;240,0
HAC;2019,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1081,0;1081,0
HAC;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1394,0;1394,0
HAC;2019,0;7,0;UNIDADE URGENCIA/EMERGENCIA;433,0;433,0
HAC;2019,0;7,0;UTI;248,0;248,0
HAC;2019,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1395,0;1395,0
HAC;2019,0;8,0;UNIDADE URGENCIA/EMERGENCIA;418,0;418,0
HAC;2019,0;8,0;UTI;248,0;248,0
HAC;2019,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1011,0;1011,0
HAC;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1348,0;1348,0
HAC;2019,0;9,0;UNIDADE URGENCIA/EMERGENCIA;402,0;402,0
HAC;2019,0;9,0;UTI;263,0;263,0
HAC;2019,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1395,0;1395,0
HAC;2019,0;10,0;UNIDADE URGENCIA/EMERGENCIA;408,0;408,0
HAC;2019,0;10,0;UTI;279,0;279,0
HAC;2019,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1050,0;1050,0
HAC;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1350,0;1350,0
HAC;2019,0;11,0;UNIDADE URGENCIA/EMERGENCIA;372,0;372,0
HAC;2019,0;11,0;UTI;254,0;254,0
HAC;2019,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1391,0;1391,0
HAC;2019,0;12,0;UNIDADE URGENCIA/EMERGENCIA;389,0;389,0
HAC;2019,0;12,0;UTI;279,0;279,0
HAC;2020,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1394,0;1394,0
HAC;2020,0;1,0;UNIDADE URGENCIA/EMERGENCIA;401,0;401,0
HAC;2020,0;1,0;UTI;279,0;279,0
HAC;2020,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1015,0;1015,0
HAC;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1305,0;1305,0
HAC;2020,0;2,0;UNIDADE URGENCIA/EMERGENCIA;377,0;377,0
HAC;2020,0;2,0;UTI;261,0;261,0
HAC;2020,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1393,0;1393,0
HAC;2020,0;3,0;UNIDADE URGENCIA/EMERGENCIA;403,0;403,0
HAC;2020,0;3,0;UTI;279,0;279,0
HAC;2020,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1050,0;1050,0
HAC;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1350,0;1350,0
HAC;2020,0;4,0;UNIDADE URGENCIA/EMERGENCIA;390,0;390,0
HAC;2020,0;4,0;UTI;270,0;270,0
HAC;2020,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1395,0;1395,0
HAC;2020,0;5,0;UNIDADE URGENCIA/EMERGENCIA;273,0;273,0
HAC;2020,0;5,0;UTI;279,0;279,0
HAC;2020,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1025,0;1025,0
HAC;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1349,0;1349,0
HAC;2020,0;6,0;UNIDADE URGENCIA/EMERGENCIA;240,0;240,0
HAC;2020,0;6,0;UTI;270,0;270,0
HAC;2020,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1085,0;1085,0
HAC;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1393,0;1393,0
HAC;2020,0;7,0;UNIDADE URGENCIA/EMERGENCIA;248,0;248,0
HAC;2020,0;7,0;UTI;279,0;279,0
HAC;2020,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1031,0;1031,0
HAC;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1346,0;1346,0
